Language	Split	Size	Replacement	Model	Score
tur	2	1000	with	Seq2seq	74.29599999999999
tur	3	1000	with	Morfessor	33.202
tur	3	1000	with	0-CRF	63.276
tur	3	1000	with	1-CRF	72.016
tur	3	1000	with	Seq2seq	72.87400000000001
tur	3	1000	with	3-CRF	72.904
tur	3	1000	with	2-CRF	73.08
tur	3	1000	with	4-CRF	73.136
tur	4	1000	with	Morfessor	34.062
tur	4	1000	with	0-CRF	63.084
tur	4	1000	with	Seq2seq	71.898
tur	4	1000	with	1-CRF	72.498
tur	4	1000	with	4-CRF	73.39999999999999
tur	4	1000	with	2-CRF	73.42
tur	4	1000	with	3-CRF	73.818
tur	5	1000	with	Morfessor	32.804
tur	5	1000	with	0-CRF	60.181999999999995
tur	5	1000	with	Seq2seq	70.926
tur	5	1000	with	1-CRF	71.788
tur	5	1000	with	3-CRF	72.386
tur	5	1000	with	2-CRF	72.602
tur	5	1000	with	4-CRF	72.618
tur	6	1000	with	Morfessor	32.518
tur	6	1000	with	0-CRF	61.39
tur	6	1000	with	Seq2seq	72.944
tur	6	1000	with	1-CRF	73.96000000000001
tur	6	1000	with	4-CRF	74.372
tur	6	1000	with	2-CRF	74.55
tur	6	1000	with	3-CRF	74.788
tur	7	1000	with	Morfessor	33.836
tur	7	1000	with	0-CRF	62.5
tur	7	1000	with	Seq2seq	71.076
tur	7	1000	with	1-CRF	72.386
tur	7	1000	with	2-CRF	73.60000000000001
tur	7	1000	with	3-CRF	73.974
tur	7	1000	with	4-CRF	74.068
tur	8	1000	with	Morfessor	34.97
tur	8	1000	with	0-CRF	61.318
tur	8	1000	with	Seq2seq	70.61
tur	8	1000	with	1-CRF	71.774
tur	8	1000	with	2-CRF	72.878
tur	8	1000	with	3-CRF	73.076
tur	8	1000	with	4-CRF	73.27
tur	9	1000	with	Morfessor	33.902
tur	9	1000	with	0-CRF	61.55
tur	9	1000	with	Seq2seq	71.658
tur	9	1000	with	1-CRF	73.14
tur	9	1000	with	3-CRF	73.592
tur	9	1000	with	2-CRF	73.598
tur	9	1000	with	4-CRF	73.94
tur	10	1000	with	Morfessor	35.144
tur	10	1000	with	0-CRF	60.778
tur	10	1000	with	Seq2seq	71.626
tur	10	1000	with	1-CRF	72.074
tur	10	1000	with	2-CRF	72.336
tur	10	1000	with	4-CRF	72.982
tur	10	1000	with	3-CRF	73.074
tur	11	1000	with	Morfessor	31.924
tur	11	1000	with	0-CRF	62.456
tur	11	1000	with	1-CRF	72.626
tur	11	1000	with	Seq2seq	72.772
tur	11	1000	with	2-CRF	73.48
tur	11	1000	with	4-CRF	73.668
tur	11	1000	with	3-CRF	74.206
tur	12	1000	with	Morfessor	34.198
tur	12	1000	with	0-CRF	62.736
tur	12	1000	with	Seq2seq	72.308
tur	12	1000	with	1-CRF	72.902
tur	12	1000	with	4-CRF	73.086
tur	12	1000	with	3-CRF	73.258
tur	12	1000	with	2-CRF	73.464
tur	13	1000	with	Morfessor	35.252
tur	13	1000	with	0-CRF	63.432
tur	13	1000	with	Seq2seq	73.81400000000001
tur	13	1000	with	1-CRF	73.928
tur	13	1000	with	2-CRF	74.558
tur	13	1000	with	3-CRF	74.604
tur	13	1000	with	4-CRF	74.89399999999999
tur	14	1000	with	Morfessor	34.056
tur	14	1000	with	0-CRF	64.084
tur	14	1000	with	Seq2seq	73.84
tur	14	1000	with	1-CRF	74.608
tur	14	1000	with	2-CRF	76.104
tur	14	1000	with	3-CRF	76.298
tur	14	1000	with	4-CRF	76.542
tur	15	1000	with	Morfessor	33.302
tur	15	1000	with	0-CRF	60.642
tur	15	1000	with	1-CRF	70.368
tur	15	1000	with	3-CRF	71.9
tur	15	1000	with	Seq2seq	71.916
tur	15	1000	with	2-CRF	71.994
tur	15	1000	with	4-CRF	72.2
tur	16	1000	with	Morfessor	35.518
tur	16	1000	with	0-CRF	62.678000000000004
tur	16	1000	with	Seq2seq	72.894
tur	16	1000	with	1-CRF	72.92
tur	16	1000	with	4-CRF	73.934
tur	16	1000	with	2-CRF	74.02
tur	16	1000	with	3-CRF	74.584
tur	17	1000	with	Morfessor	33.564
tur	17	1000	with	0-CRF	63.116
tur	17	1000	with	Seq2seq	72.48
tur	17	1000	with	1-CRF	73.296
tur	17	1000	with	4-CRF	73.914
tur	17	1000	with	3-CRF	74.256
tur	17	1000	with	2-CRF	74.422
tur	18	1000	with	Morfessor	33.136
tur	18	1000	with	0-CRF	62.48
tur	18	1000	with	1-CRF	71.412
tur	18	1000	with	Seq2seq	71.684
tur	18	1000	with	2-CRF	72.276
tur	18	1000	with	4-CRF	72.786
tur	18	1000	with	3-CRF	72.88
tur	19	1000	with	Morfessor	32.78
tur	19	1000	with	0-CRF	61.244
tur	19	1000	with	1-CRF	72.41
tur	19	1000	with	Seq2seq	72.642
tur	19	1000	with	2-CRF	73.556
tur	19	1000	with	3-CRF	73.75
tur	19	1000	with	4-CRF	73.776
tur	20	1000	with	Morfessor	34.034
tur	20	1000	with	0-CRF	60.036
tur	20	1000	with	1-CRF	70.724
tur	20	1000	with	Seq2seq	70.934
tur	20	1000	with	4-CRF	71.17399999999999
tur	20	1000	with	2-CRF	71.552
tur	20	1000	with	3-CRF	71.794
tur	21	1000	with	Morfessor	34.714
tur	21	1000	with	0-CRF	62.364000000000004
tur	21	1000	with	Seq2seq	71.814
tur	21	1000	with	1-CRF	72.854
tur	21	1000	with	2-CRF	73.458
tur	21	1000	with	4-CRF	73.588
tur	21	1000	with	3-CRF	74.052
tur	22	1000	with	Morfessor	33.870000000000005
tur	22	1000	with	0-CRF	62.782
tur	22	1000	with	1-CRF	73.718
tur	22	1000	with	Seq2seq	74.42
tur	22	1000	with	4-CRF	74.44200000000001
tur	22	1000	with	2-CRF	74.726
tur	22	1000	with	3-CRF	75.17999999999999
tur	23	1000	with	Morfessor	32.816
tur	23	1000	with	0-CRF	62.044
tur	23	1000	with	Seq2seq	70.684
tur	23	1000	with	1-CRF	71.506
tur	23	1000	with	4-CRF	71.632
tur	23	1000	with	3-CRF	71.878
tur	23	1000	with	2-CRF	72.024
tur	24	1000	with	Morfessor	31.188
tur	24	1000	with	0-CRF	60.754
tur	24	1000	with	3-CRF	70.37
tur	24	1000	with	4-CRF	70.624
tur	24	1000	with	1-CRF	70.94800000000001
tur	24	1000	with	2-CRF	71.128
tur	24	1000	with	Seq2seq	72.216
tur	25	1000	with	Morfessor	33.542
tur	25	1000	with	0-CRF	61.568
tur	25	1000	with	1-CRF	70.91799999999999
tur	25	1000	with	4-CRF	71.958
tur	25	1000	with	3-CRF	72.38
tur	25	1000	with	2-CRF	72.482
tur	25	1000	with	Seq2seq	72.532
tur	26	1000	with	Morfessor	33.332
tur	26	1000	with	0-CRF	63.614
tur	26	1000	with	1-CRF	73.55199999999999
tur	26	1000	with	Seq2seq	73.66
tur	26	1000	with	2-CRF	74.13
tur	26	1000	with	4-CRF	74.238
tur	26	1000	with	3-CRF	74.6
tur	27	1000	with	Morfessor	34.074
tur	27	1000	with	0-CRF	61.038
tur	27	1000	with	1-CRF	70.13799999999999
tur	27	1000	with	Seq2seq	70.224
tur	27	1000	with	4-CRF	70.348
tur	27	1000	with	3-CRF	70.642
tur	27	1000	with	2-CRF	70.956
tur	28	1000	with	Morfessor	33.184
tur	28	1000	with	0-CRF	60.564
tur	28	1000	with	1-CRF	70.852
tur	28	1000	with	4-CRF	71.27
tur	28	1000	with	Seq2seq	71.412
tur	28	1000	with	2-CRF	71.544
tur	28	1000	with	3-CRF	71.964
tur	29	1000	with	Morfessor	33.774
tur	29	1000	with	0-CRF	60.384
tur	29	1000	with	1-CRF	70.12599999999999
tur	29	1000	with	4-CRF	70.6
tur	29	1000	with	3-CRF	70.822
tur	29	1000	with	Seq2seq	70.872
tur	29	1000	with	2-CRF	71.142
tur	30	1000	with	Morfessor	32.892
tur	30	1000	with	0-CRF	60.132
tur	30	1000	with	1-CRF	71.11200000000001
tur	30	1000	with	Seq2seq	71.872
tur	30	1000	with	3-CRF	72.166
tur	30	1000	with	4-CRF	72.382
tur	30	1000	with	2-CRF	72.734
tur	31	1000	with	Morfessor	32.376
tur	31	1000	with	0-CRF	61.7
tur	31	1000	with	Seq2seq	70.426
tur	31	1000	with	1-CRF	70.552
tur	31	1000	with	2-CRF	71.736
tur	31	1000	with	4-CRF	72.028
tur	31	1000	with	3-CRF	72.066
tur	32	1000	with	Morfessor	32.786
tur	32	1000	with	0-CRF	62.366
tur	32	1000	with	Seq2seq	71.162
tur	32	1000	with	1-CRF	72.564
tur	32	1000	with	4-CRF	72.672
tur	32	1000	with	2-CRF	73.016
tur	32	1000	with	3-CRF	73.31
tur	33	1000	with	Morfessor	33.976
tur	33	1000	with	0-CRF	60.954
tur	33	1000	with	1-CRF	70.542
tur	33	1000	with	4-CRF	71.03
tur	33	1000	with	2-CRF	71.754
tur	33	1000	with	3-CRF	71.978
tur	33	1000	with	Seq2seq	72.046
tur	34	1000	with	Morfessor	31.895999999999997
tur	34	1000	with	0-CRF	64.248
tur	34	1000	with	Seq2seq	70.728
tur	34	1000	with	2-CRF	73.636
tur	34	1000	with	1-CRF	73.714
tur	34	1000	with	4-CRF	73.882
tur	34	1000	with	3-CRF	74.192
tur	35	1000	with	Morfessor	33.656
tur	35	1000	with	0-CRF	62.266
tur	35	1000	with	1-CRF	72.53999999999999
tur	35	1000	with	3-CRF	72.96
tur	35	1000	with	4-CRF	73.126
tur	35	1000	with	Seq2seq	73.29599999999999
tur	35	1000	with	2-CRF	73.476
tur	36	1000	with	Morfessor	34.038
tur	36	1000	with	0-CRF	64.078
tur	36	1000	with	Seq2seq	71.478
tur	36	1000	with	1-CRF	74.212
tur	36	1000	with	2-CRF	74.934
tur	36	1000	with	4-CRF	75.406
tur	36	1000	with	3-CRF	75.78200000000001
tur	37	1000	with	Morfessor	34.28
tur	37	1000	with	0-CRF	63.434
tur	37	1000	with	1-CRF	73.612
tur	37	1000	with	Seq2seq	74.284
tur	37	1000	with	2-CRF	74.374
tur	37	1000	with	4-CRF	74.954
tur	37	1000	with	3-CRF	74.966
tur	38	1000	with	Morfessor	33.448
tur	38	1000	with	0-CRF	62.672000000000004
tur	38	1000	with	Seq2seq	72.354
tur	38	1000	with	1-CRF	73.42
tur	38	1000	with	4-CRF	73.826
tur	38	1000	with	2-CRF	74.044
tur	38	1000	with	3-CRF	74.822
tur	39	1000	with	Morfessor	33.678
tur	39	1000	with	0-CRF	63.604
tur	39	1000	with	Seq2seq	71.078
tur	39	1000	with	4-CRF	73.116
tur	39	1000	with	1-CRF	73.172
tur	39	1000	with	2-CRF	73.502
tur	39	1000	with	3-CRF	73.534
tur	40	1000	with	Morfessor	34.144
tur	40	1000	with	0-CRF	63.376
tur	40	1000	with	1-CRF	72.996
tur	40	1000	with	2-CRF	73.636
tur	40	1000	with	Seq2seq	73.86
tur	40	1000	with	3-CRF	74.062
tur	40	1000	with	4-CRF	74.194
tur	41	1000	with	Morfessor	33.54
tur	41	1000	with	0-CRF	62.346000000000004
tur	41	1000	with	Seq2seq	71.756
tur	41	1000	with	1-CRF	73.072
tur	41	1000	with	4-CRF	73.882
tur	41	1000	with	3-CRF	74.006
tur	41	1000	with	2-CRF	74.484
tur	42	1000	with	Morfessor	31.498
tur	42	1000	with	0-CRF	60.892
tur	42	1000	with	1-CRF	72.604
tur	42	1000	with	Seq2seq	72.792
tur	42	1000	with	2-CRF	73.22
tur	42	1000	with	3-CRF	73.22
tur	42	1000	with	4-CRF	73.668
tur	43	1000	with	Morfessor	33.742
tur	43	1000	with	0-CRF	59.232
tur	43	1000	with	1-CRF	70.658
tur	43	1000	with	Seq2seq	71.052
tur	43	1000	with	4-CRF	71.464
tur	43	1000	with	2-CRF	71.63199999999999
tur	43	1000	with	3-CRF	71.908
tur	44	1000	with	Morfessor	33.71
tur	44	1000	with	0-CRF	61.674
tur	44	1000	with	1-CRF	72.32000000000001
tur	44	1000	with	Seq2seq	72.456
tur	44	1000	with	2-CRF	73.226
tur	44	1000	with	4-CRF	73.332
tur	44	1000	with	3-CRF	73.358
tur	45	1000	with	Morfessor	32.528
tur	45	1000	with	0-CRF	60.8
tur	45	1000	with	Seq2seq	69.87400000000001
tur	45	1000	with	1-CRF	71.644
tur	45	1000	with	2-CRF	72.19
tur	45	1000	with	3-CRF	72.362
tur	45	1000	with	4-CRF	72.532
tur	46	1000	with	Morfessor	30.291999999999998
tur	46	1000	with	0-CRF	61.686
tur	46	1000	with	Seq2seq	71.27
tur	46	1000	with	1-CRF	72.568
tur	46	1000	with	3-CRF	72.768
tur	46	1000	with	2-CRF	72.798
tur	46	1000	with	4-CRF	72.988
tur	47	1000	with	Morfessor	32.41
tur	47	1000	with	0-CRF	63.614
tur	47	1000	with	Seq2seq	72.176
tur	47	1000	with	1-CRF	73.78
tur	47	1000	with	4-CRF	73.816
tur	47	1000	with	3-CRF	74.094
tur	47	1000	with	2-CRF	74.096
tur	48	1000	with	Morfessor	33.136
tur	48	1000	with	0-CRF	63.294000000000004
tur	48	1000	with	Seq2seq	71.67
tur	48	1000	with	1-CRF	73.008
tur	48	1000	with	4-CRF	73.586
tur	48	1000	with	3-CRF	73.978
tur	48	1000	with	2-CRF	74.014
tur	49	1000	with	Morfessor	33.426
tur	49	1000	with	0-CRF	60.254
tur	49	1000	with	Seq2seq	71.298
tur	49	1000	with	1-CRF	72.108
tur	49	1000	with	4-CRF	72.352
tur	49	1000	with	3-CRF	72.404
tur	49	1000	with	2-CRF	72.536
tur	50	1000	with	Morfessor	34.648
tur	50	1000	with	0-CRF	62.672
tur	50	1000	with	Seq2seq	72.28999999999999
tur	50	1000	with	1-CRF	72.87
tur	50	1000	with	2-CRF	73.096
tur	50	1000	with	4-CRF	73.432
tur	50	1000	with	3-CRF	73.484
tur	1	1000	without	Morfessor	30.86
tur	1	1000	without	0-CRF	57.326
tur	1	1000	without	1-CRF	67.012
tur	1	1000	without	Seq2seq	67.258
tur	1	1000	without	3-CRF	67.874
tur	1	1000	without	2-CRF	68.152
tur	1	1000	without	4-CRF	68.4
tur	2	1000	without	Morfessor	31.812
tur	2	1000	without	0-CRF	55.378
tur	2	1000	without	1-CRF	65.62
tur	2	1000	without	3-CRF	66.5
tur	2	1000	without	Seq2seq	66.624
tur	2	1000	without	4-CRF	66.85000000000001
tur	2	1000	without	2-CRF	67.152
tur	3	1000	without	Morfessor	30.172
tur	3	1000	without	0-CRF	57.676
tur	3	1000	without	1-CRF	65.708
tur	3	1000	without	2-CRF	66.76400000000001
tur	3	1000	without	3-CRF	67.376
tur	3	1000	without	4-CRF	67.44
tur	3	1000	without	Seq2seq	67.708
tur	4	1000	without	Morfessor	30.432
tur	4	1000	without	0-CRF	56.964
tur	4	1000	without	Seq2seq	64.87
tur	4	1000	without	1-CRF	66.07
tur	4	1000	without	2-CRF	66.482
tur	4	1000	without	4-CRF	66.686
tur	4	1000	without	3-CRF	67.042
tur	5	1000	without	Morfessor	30.412
tur	5	1000	without	0-CRF	57.902
tur	5	1000	without	Seq2seq	67.348
tur	5	1000	without	1-CRF	68.084
tur	5	1000	without	4-CRF	68.208
tur	5	1000	without	3-CRF	68.394
tur	5	1000	without	2-CRF	68.46
tur	6	1000	without	Morfessor	29.962
tur	6	1000	without	0-CRF	56.294000000000004
tur	6	1000	without	Seq2seq	65.682
tur	6	1000	without	1-CRF	66.66
tur	6	1000	without	4-CRF	67.178
tur	6	1000	without	2-CRF	67.352
tur	6	1000	without	3-CRF	67.752
tur	7	1000	without	Morfessor	31.488
tur	7	1000	without	0-CRF	55.756
tur	7	1000	without	1-CRF	66.42
tur	7	1000	without	2-CRF	67.76
tur	7	1000	without	3-CRF	67.864
tur	7	1000	without	Seq2seq	68.124
tur	7	1000	without	4-CRF	68.238
tur	8	1000	without	Morfessor	30.706
tur	8	1000	without	0-CRF	58.938
tur	8	1000	without	1-CRF	68.196
tur	8	1000	without	4-CRF	68.264
tur	8	1000	without	3-CRF	68.574
tur	8	1000	without	Seq2seq	68.654
tur	8	1000	without	2-CRF	68.748
tur	9	1000	without	Morfessor	30.736
tur	9	1000	without	0-CRF	56.84
tur	9	1000	without	Seq2seq	65.226
tur	9	1000	without	1-CRF	65.96199999999999
tur	9	1000	without	4-CRF	66.128
tur	9	1000	without	2-CRF	66.412
tur	9	1000	without	3-CRF	66.488
tur	10	1000	without	Morfessor	30.652
tur	10	1000	without	0-CRF	56.784
tur	10	1000	without	1-CRF	66.508
tur	10	1000	without	Seq2seq	66.744
tur	10	1000	without	2-CRF	67.994
tur	10	1000	without	3-CRF	68.33800000000001
tur	10	1000	without	4-CRF	68.50800000000001
tur	11	1000	without	Morfessor	30.945999999999998
tur	11	1000	without	0-CRF	58.61
tur	11	1000	without	Seq2seq	67.548
tur	11	1000	without	1-CRF	68.326
tur	11	1000	without	3-CRF	68.982
tur	11	1000	without	4-CRF	69.22
tur	11	1000	without	2-CRF	69.586
tur	12	1000	without	Morfessor	30.602
tur	12	1000	without	0-CRF	55.768
tur	12	1000	without	1-CRF	65.82
tur	12	1000	without	2-CRF	66.568
tur	12	1000	without	4-CRF	66.632
tur	12	1000	without	3-CRF	66.8
tur	12	1000	without	Seq2seq	66.902
tur	13	1000	without	Morfessor	30.126
tur	13	1000	without	0-CRF	57.872
tur	13	1000	without	Seq2seq	64.098
tur	13	1000	without	1-CRF	66.076
tur	13	1000	without	2-CRF	66.61200000000001
tur	13	1000	without	4-CRF	67.09
tur	13	1000	without	3-CRF	67.416
tur	14	1000	without	Morfessor	29.778
tur	14	1000	without	0-CRF	56.576
tur	14	1000	without	1-CRF	66.854
tur	14	1000	without	Seq2seq	66.906
tur	14	1000	without	4-CRF	67.096
tur	14	1000	without	2-CRF	67.218
tur	14	1000	without	3-CRF	67.366
tur	15	1000	without	Morfessor	30.672
tur	15	1000	without	0-CRF	57.696
tur	15	1000	without	Seq2seq	67.366
tur	15	1000	without	4-CRF	68.122
tur	15	1000	without	1-CRF	68.134
tur	15	1000	without	2-CRF	68.488
tur	15	1000	without	3-CRF	68.652
tur	16	1000	without	Morfessor	30.824
tur	16	1000	without	0-CRF	57.506
tur	16	1000	without	Seq2seq	64.536
tur	16	1000	without	1-CRF	66.774
tur	16	1000	without	4-CRF	68.366
tur	16	1000	without	2-CRF	68.428
tur	16	1000	without	3-CRF	68.604
tur	17	1000	without	Morfessor	30.472
tur	17	1000	without	0-CRF	57.612
tur	17	1000	without	Seq2seq	65.522
tur	17	1000	without	1-CRF	66.714
tur	17	1000	without	2-CRF	67.64999999999999
tur	17	1000	without	4-CRF	67.818
tur	17	1000	without	3-CRF	68.212
tur	18	1000	without	Morfessor	31.808
tur	18	1000	without	0-CRF	57.104
tur	18	1000	without	Seq2seq	65.014
tur	18	1000	without	1-CRF	67.028
tur	18	1000	without	4-CRF	67.748
tur	18	1000	without	3-CRF	68.24199999999999
tur	18	1000	without	2-CRF	68.262
tur	19	1000	without	Morfessor	30.098
tur	19	1000	without	0-CRF	59.928000000000004
tur	19	1000	without	Seq2seq	67.64399999999999
tur	19	1000	without	1-CRF	67.86
tur	19	1000	without	4-CRF	68.482
tur	19	1000	without	3-CRF	68.92
tur	19	1000	without	2-CRF	68.95
tur	20	1000	without	Morfessor	31.514
tur	20	1000	without	0-CRF	58.118
tur	20	1000	without	Seq2seq	65.328
tur	20	1000	without	1-CRF	66.748
tur	20	1000	without	2-CRF	67.468
tur	20	1000	without	3-CRF	67.47
tur	20	1000	without	4-CRF	67.75399999999999
tur	21	1000	without	Morfessor	32.384
tur	21	1000	without	0-CRF	57.082
tur	21	1000	without	1-CRF	66.398
tur	21	1000	without	Seq2seq	67.004
tur	21	1000	without	2-CRF	68.114
tur	21	1000	without	3-CRF	68.378
tur	21	1000	without	4-CRF	68.494
tur	22	1000	without	Morfessor	30.442
tur	22	1000	without	0-CRF	57.08
tur	22	1000	without	Seq2seq	65.184
tur	22	1000	without	3-CRF	65.762
tur	22	1000	without	4-CRF	65.928
tur	22	1000	without	1-CRF	65.982
tur	22	1000	without	2-CRF	66.164
tur	23	1000	without	Morfessor	31.02
tur	23	1000	without	0-CRF	56.333999999999996
tur	23	1000	without	Seq2seq	65.164
tur	23	1000	without	1-CRF	65.92
tur	23	1000	without	2-CRF	66.78399999999999
tur	23	1000	without	3-CRF	66.968
tur	23	1000	without	4-CRF	67.032
tur	24	1000	without	Morfessor	31.612
tur	24	1000	without	0-CRF	57.98
tur	24	1000	without	Seq2seq	67.306
tur	24	1000	without	1-CRF	68.34
tur	24	1000	without	2-CRF	68.64999999999999
tur	24	1000	without	3-CRF	69.038
tur	24	1000	without	4-CRF	69.378
tur	25	1000	without	Morfessor	31.034
tur	25	1000	without	0-CRF	57.366
tur	25	1000	without	1-CRF	65.792
tur	25	1000	without	Seq2seq	65.886
tur	25	1000	without	2-CRF	66.334
tur	25	1000	without	3-CRF	66.504
tur	25	1000	without	4-CRF	66.932
tur	26	1000	without	Morfessor	30.092
tur	26	1000	without	0-CRF	58.02
tur	26	1000	without	Seq2seq	67.242
tur	26	1000	without	1-CRF	67.87
tur	26	1000	without	2-CRF	68.316
tur	26	1000	without	4-CRF	69.232
tur	26	1000	without	3-CRF	69.396
tur	27	1000	without	Morfessor	30.718
tur	27	1000	without	0-CRF	57.356
tur	27	1000	without	Seq2seq	65.3
tur	27	1000	without	1-CRF	66.714
tur	27	1000	without	4-CRF	67.80199999999999
tur	27	1000	without	2-CRF	68.066
tur	27	1000	without	3-CRF	68.348
tur	28	1000	without	Morfessor	30.43
tur	28	1000	without	0-CRF	58.546
tur	28	1000	without	1-CRF	67.342
tur	28	1000	without	Seq2seq	67.716
tur	28	1000	without	2-CRF	68.222
tur	28	1000	without	4-CRF	68.684
tur	28	1000	without	3-CRF	68.71
tur	29	1000	without	Morfessor	31.244
tur	29	1000	without	0-CRF	57.949999999999996
tur	29	1000	without	Seq2seq	65.652
tur	29	1000	without	1-CRF	66.754
tur	29	1000	without	2-CRF	67.688
tur	29	1000	without	4-CRF	67.712
tur	29	1000	without	3-CRF	67.81400000000001
tur	30	1000	without	Morfessor	30.376
tur	30	1000	without	0-CRF	58.614
tur	30	1000	without	Seq2seq	66.786
tur	30	1000	without	1-CRF	68.54599999999999
tur	30	1000	without	4-CRF	68.938
tur	30	1000	without	3-CRF	68.958
tur	30	1000	without	2-CRF	69.56
tur	31	1000	without	Morfessor	29.572
tur	31	1000	without	0-CRF	57.222
tur	31	1000	without	Seq2seq	68.228
tur	31	1000	without	1-CRF	68.434
tur	31	1000	without	2-CRF	68.606
tur	31	1000	without	4-CRF	68.73
tur	31	1000	without	3-CRF	69.0
tur	32	1000	without	Morfessor	30.402
tur	32	1000	without	0-CRF	57.414
tur	32	1000	without	1-CRF	65.942
tur	32	1000	without	Seq2seq	66.192
tur	32	1000	without	2-CRF	66.51
tur	32	1000	without	3-CRF	66.71
tur	32	1000	without	4-CRF	67.072
tur	33	1000	without	Morfessor	30.580000000000002
tur	33	1000	without	0-CRF	55.792
tur	33	1000	without	Seq2seq	66.268
tur	33	1000	without	1-CRF	67.232
tur	33	1000	without	3-CRF	67.566
tur	33	1000	without	2-CRF	67.984
tur	33	1000	without	4-CRF	68.18599999999999
tur	34	1000	without	Morfessor	31.834
tur	34	1000	without	0-CRF	57.464
tur	34	1000	without	Seq2seq	64.97
tur	34	1000	without	1-CRF	67.792
tur	34	1000	without	2-CRF	68.712
tur	34	1000	without	4-CRF	68.742
tur	34	1000	without	3-CRF	69.284
tur	35	1000	without	Morfessor	30.806
tur	35	1000	without	0-CRF	58.168
tur	35	1000	without	Seq2seq	67.996
tur	35	1000	without	1-CRF	68.62
tur	35	1000	without	4-CRF	68.756
tur	35	1000	without	2-CRF	69.396
tur	35	1000	without	3-CRF	69.532
tur	36	1000	without	Morfessor	33.198
tur	36	1000	without	0-CRF	56.626
tur	36	1000	without	Seq2seq	66.466
tur	36	1000	without	1-CRF	67.574
tur	36	1000	without	4-CRF	67.8
tur	36	1000	without	3-CRF	68.342
tur	36	1000	without	2-CRF	68.35
tur	37	1000	without	Morfessor	31.512
tur	37	1000	without	0-CRF	55.494
tur	37	1000	without	1-CRF	66.408
tur	37	1000	without	Seq2seq	66.706
tur	37	1000	without	3-CRF	67.078
tur	37	1000	without	2-CRF	67.2
tur	37	1000	without	4-CRF	67.32600000000001
tur	38	1000	without	Morfessor	29.278000000000002
tur	38	1000	without	0-CRF	57.146
tur	38	1000	without	Seq2seq	67.642
tur	38	1000	without	1-CRF	67.652
tur	38	1000	without	4-CRF	67.944
tur	38	1000	without	3-CRF	68.334
tur	38	1000	without	2-CRF	68.53
tur	39	1000	without	Morfessor	30.698
tur	39	1000	without	0-CRF	60.328
tur	39	1000	without	Seq2seq	67.706
tur	39	1000	without	1-CRF	69.094
tur	39	1000	without	4-CRF	69.75200000000001
tur	39	1000	without	3-CRF	70.128
tur	39	1000	without	2-CRF	70.534
tur	40	1000	without	Morfessor	31.184
tur	40	1000	without	0-CRF	58.534
tur	40	1000	without	Seq2seq	66.73
tur	40	1000	without	1-CRF	67.612
tur	40	1000	without	2-CRF	68.494
tur	40	1000	without	3-CRF	69.004
tur	40	1000	without	4-CRF	69.186
tur	41	1000	without	Morfessor	30.872
tur	41	1000	without	0-CRF	57.352
tur	41	1000	without	Seq2seq	65.928
tur	41	1000	without	3-CRF	66.958
tur	41	1000	without	2-CRF	67.21000000000001
tur	41	1000	without	1-CRF	67.46
tur	41	1000	without	4-CRF	67.464
tur	42	1000	without	Morfessor	32.672
tur	42	1000	without	0-CRF	55.844
tur	42	1000	without	Seq2seq	65.322
tur	42	1000	without	1-CRF	65.904
tur	42	1000	without	4-CRF	66.528
tur	42	1000	without	2-CRF	66.846
tur	42	1000	without	3-CRF	66.848
tur	43	1000	without	Morfessor	28.444
tur	43	1000	without	0-CRF	57.702
tur	43	1000	without	Seq2seq	66.546
tur	43	1000	without	1-CRF	67.00800000000001
tur	43	1000	without	2-CRF	67.942
tur	43	1000	without	3-CRF	68.194
tur	43	1000	without	4-CRF	68.19800000000001
tur	44	1000	without	Morfessor	30.788
tur	44	1000	without	0-CRF	55.94
tur	44	1000	without	4-CRF	66.304
tur	44	1000	without	3-CRF	66.518
tur	44	1000	without	Seq2seq	66.596
tur	44	1000	without	1-CRF	66.786
tur	44	1000	without	2-CRF	66.952
tur	45	1000	without	Morfessor	32.34
tur	45	1000	without	0-CRF	56.114
tur	45	1000	without	Seq2seq	65.07
tur	45	1000	without	1-CRF	65.568
tur	45	1000	without	2-CRF	66.658
tur	45	1000	without	3-CRF	66.85
tur	45	1000	without	4-CRF	66.898
tur	46	1000	without	Morfessor	30.034
tur	46	1000	without	0-CRF	57.467999999999996
tur	46	1000	without	Seq2seq	66.19
tur	46	1000	without	1-CRF	66.986
tur	46	1000	without	4-CRF	67.918
tur	46	1000	without	2-CRF	68.124
tur	46	1000	without	3-CRF	68.134
tur	47	1000	without	Morfessor	31.542
tur	47	1000	without	0-CRF	57.122
tur	47	1000	without	Seq2seq	65.112
tur	47	1000	without	1-CRF	67.39
tur	47	1000	without	4-CRF	68.572
tur	47	1000	without	3-CRF	68.714
tur	47	1000	without	2-CRF	68.98
tur	48	1000	without	Morfessor	30.594
tur	48	1000	without	0-CRF	56.06
tur	48	1000	without	Seq2seq	65.852
tur	48	1000	without	1-CRF	66.896
tur	48	1000	without	4-CRF	67.588
tur	48	1000	without	3-CRF	67.87599999999999
tur	48	1000	without	2-CRF	68.104
tur	49	1000	without	Morfessor	31.689999999999998
tur	49	1000	without	0-CRF	56.868
tur	49	1000	without	1-CRF	67.152
tur	49	1000	without	Seq2seq	67.48
tur	49	1000	without	2-CRF	67.74
tur	49	1000	without	3-CRF	68.114
tur	49	1000	without	4-CRF	68.422
tur	50	1000	without	Morfessor	30.756
